sheet,row,col,address,value,formula
"LABOR- SHELL ROLL, CS",20,25,Y20,2,
"LABOR- SHELL ROLL, CS",20,26,Z20,1.5,
"LABOR- SHELL ROLL, CS",20,27,AA20,2,
"LABOR- SHELL ROLL, CS",20,28,AB20,14,=SUM(X20:AA20)
"LABOR- SHELL ROLL, CS",21,1,A21,"FROM 12'-7"" TO 13'-0""",
"LABOR- SHELL ROLL, CS",21,2,B21,"FROM 151"" TO 156""",
"LABOR- SHELL ROLL, CS",21,3,C21,2,
"LABOR- SHELL ROLL, CS",21,4,D21,360,
"LABOR- SHELL ROLL, CS",21,6,F21,6,=F8+F9
"LABOR- SHELL ROLL, CS",21,7,G21,1,
"LABOR- SHELL ROLL, CS",21,8,H21,1.5,
"LABOR- SHELL ROLL, CS",21,9,I21,1,
"LABOR- SHELL ROLL, CS",21,10,J21,9.5,=SUM(F21:I21)
"LABOR- SHELL ROLL, CS",21,12,L21,8,=F21+(1*C21)
"LABOR- SHELL ROLL, CS",21,13,M21,1,
"LABOR- SHELL ROLL, CS",21,14,N21,1.5,
"LABOR- SHELL ROLL, CS",21,15,O21,1,
"LABOR- SHELL ROLL, CS",21,16,P21,11.5,=SUM(L21:O21)
"LABOR- SHELL ROLL, CS",21,18,R21,9,=F21+(1.5*C21)
"LABOR- SHELL ROLL, CS",21,19,S21,1.5,
"LABOR- SHELL ROLL, CS",21,20,T21,1.5,
"LABOR- SHELL ROLL, CS",21,21,U21,1.5,
"LABOR- SHELL ROLL, CS",21,22,V21,13.5,=SUM(R21:U21)
"LABOR- SHELL ROLL, CS",21,24,X21,10,=F21+(2*C21)
"LABOR- SHELL ROLL, CS",21,25,Y21,2,
"LABOR- SHELL ROLL, CS",21,26,Z21,1.5,
"LABOR- SHELL ROLL, CS",21,27,AA21,2,
"LABOR- SHELL ROLL, CS",21,28,AB21,15.5,=SUM(X21:AA21)
"LABOR- SHELL ROLL, CS",22,1,A22,"FROM 13'-1"" TO 13'-6""",
"LABOR- SHELL ROLL, CS",22,2,B22,"FROM 157"" TO 162"" ",
"LABOR- SHELL ROLL, CS",22,3,C22,2,
"LABOR- SHELL ROLL, CS",22,4,D22,360,
"LABOR- SHELL ROLL, CS",22,6,F22,6,=F21
"LABOR- SHELL ROLL, CS",22,7,G22,1,
"LABOR- SHELL ROLL, CS",22,8,H22,1.5,
"LABOR- SHELL ROLL, CS",22,9,I22,1,
"LABOR- SHELL ROLL, CS",22,10,J22,9.5,=SUM(F22:I22)
"LABOR- SHELL ROLL, CS",22,12,L22,8,=F22+(1*C22)
"LABOR- SHELL ROLL, CS",22,13,M22,1,
"LABOR- SHELL ROLL, CS",22,14,N22,1.5,
"LABOR- SHELL ROLL, CS",22,15,O22,1,
"LABOR- SHELL ROLL, CS",22,16,P22,11.5,=SUM(L22:O22)
"LABOR- SHELL ROLL, CS",22,18,R22,9,=F22+(1.5*C22)
"LABOR- SHELL ROLL, CS",22,19,S22,1.5,
"LABOR- SHELL ROLL, CS",22,20,T22,1.5,
"LABOR- SHELL ROLL, CS",22,21,U22,1.5,
"LABOR- SHELL ROLL, CS",22,22,V22,13.5,=SUM(R22:U22)
"LABOR- SHELL ROLL, CS",22,24,X22,10,=F22+(2*C22)
"LABOR- SHELL ROLL, CS",22,25,Y22,2,
"LABOR- SHELL ROLL, CS",22,26,Z22,1.5,
"LABOR- SHELL ROLL, CS",22,27,AA22,2,
"LABOR- SHELL ROLL, CS",22,28,AB22,15.5,=SUM(X22:AA22)
"LABOR- SHELL ROLL, CS",23,1,A23,"FROM 13'-7"" TO 14'-0""",
"LABOR- SHELL ROLL, CS",23,2,B23,"FROM 163"" TO 168""",
"LABOR- SHELL ROLL, CS",23,3,C23,2,
"LABOR- SHELL ROLL, CS",23,4,D23,360,
"LABOR- SHELL ROLL, CS",23,6,F23,6,=F22
"LABOR- SHELL ROLL, CS",23,7,G23,1,
"LABOR- SHELL ROLL, CS",23,8,H23,1.5,
"LABOR- SHELL ROLL, CS",23,9,I23,1,
"LABOR- SHELL ROLL, CS",23,10,J23,9.5,=SUM(F23:I23)
"LABOR- SHELL ROLL, CS",23,12,L23,8,=F23+(1*C23)
"LABOR- SHELL ROLL, CS",23,13,M23,1,
"LABOR- SHELL ROLL, CS",23,14,N23,1.5,
"LABOR- SHELL ROLL, CS",23,15,O23,1,
"LABOR- SHELL ROLL, CS",23,16,P23,11.5,=SUM(L23:O23)
"LABOR- SHELL ROLL, CS",23,18,R23,9,=F23+(1.5*C23)
"LABOR- SHELL ROLL, CS",23,19,S23,1.5,
"LABOR- SHELL ROLL, CS",23,20,T23,1.5,
"LABOR- SHELL ROLL, CS",23,21,U23,1.5,
"LABOR- SHELL ROLL, CS",23,22,V23,13.5,=SUM(R23:U23)
"LABOR- SHELL ROLL, CS",23,24,X23,10,=F23+(2*C23)
"LABOR- SHELL ROLL, CS",23,25,Y23,2,
"LABOR- SHELL ROLL, CS",23,26,Z23,1.5,
"LABOR- SHELL ROLL, CS",23,27,AA23,2,
"LABOR- SHELL ROLL, CS",23,28,AB23,15.5,=SUM(X23:AA23)
"LABOR- SHELL ROLL, CS",24,1,A24,"FROM 14'-1"" TO 14-6""",
"LABOR- SHELL ROLL, CS",24,2,B24,"FROM 169"" TO 174""",
"LABOR- SHELL ROLL, CS",24,3,C24,2,
"LABOR- SHELL ROLL, CS",24,4,D24,360,
"LABOR- SHELL ROLL, CS",24,6,F24,6,=F23
"LABOR- SHELL ROLL, CS",24,7,G24,1,
"LABOR- SHELL ROLL, CS",24,8,H24,1.5,
"LABOR- SHELL ROLL, CS",24,9,I24,1,
"LABOR- SHELL ROLL, CS",24,10,J24,9.5,=SUM(F24:I24)
"LABOR- SHELL ROLL, CS",24,12,L24,8,=F24+(1*C24)
"LABOR- SHELL ROLL, CS",24,13,M24,1,
"LABOR- SHELL ROLL, CS",24,14,N24,1.5,
"LABOR- SHELL ROLL, CS",24,15,O24,1,
"LABOR- SHELL ROLL, CS",24,16,P24,11.5,=SUM(L24:O24)
"LABOR- SHELL ROLL, CS",24,18,R24,9,=F24+(1.5*C24)
"LABOR- SHELL ROLL, CS",24,19,S24,1.5,
"LABOR- SHELL ROLL, CS",24,20,T24,1.5,
"LABOR- SHELL ROLL, CS",24,21,U24,1.5,
"LABOR- SHELL ROLL, CS",24,22,V24,13.5,=SUM(R24:U24)
"LABOR- SHELL ROLL, CS",24,24,X24,10,=F24+(2*C24)
"LABOR- SHELL ROLL, CS",24,25,Y24,2,
"LABOR- SHELL ROLL, CS",24,26,Z24,1.5,
"LABOR- SHELL ROLL, CS",24,27,AA24,2,
"LABOR- SHELL ROLL, CS",24,28,AB24,15.5,=SUM(X24:AA24)
"LABOR- SHELL ROLL, CS",25,1,A25,"FROM 14'-7"" TO 15'-0""",
"LABOR- SHELL ROLL, CS",25,2,B25,"FROM 175"" to 180""",
"LABOR- SHELL ROLL, CS",25,3,C25,2,
"LABOR- SHELL ROLL, CS",25,4,D25,360,
"LABOR- SHELL ROLL, CS",25,6,F25,6,=F24
"LABOR- SHELL ROLL, CS",25,7,G25,1,
"LABOR- SHELL ROLL, CS",25,8,H25,1.5,
"LABOR- SHELL ROLL, CS",25,9,I25,1,
"LABOR- SHELL ROLL, CS",25,10,J25,9.5,=SUM(F25:I25)
"LABOR- SHELL ROLL, CS",25,12,L25,8,=F25+(1*C25)
"LABOR- SHELL ROLL, CS",25,13,M25,1,
"LABOR- SHELL ROLL, CS",25,14,N25,1.5,
"LABOR- SHELL ROLL, CS",25,15,O25,1,
"LABOR- SHELL ROLL, CS",25,16,P25,11.5,=SUM(L25:O25)
"LABOR- SHELL ROLL, CS",25,18,R25,9,=F25+(1.5*C25)
"LABOR- SHELL ROLL, CS",25,19,S25,1.5,
"LABOR- SHELL ROLL, CS",25,20,T25,1.5,
"LABOR- SHELL ROLL, CS",25,21,U25,1.5,
"LABOR- SHELL ROLL, CS",25,22,V25,13.5,=SUM(R25:U25)
"LABOR- SHELL ROLL, CS",25,24,X25,10,=F25+(2*C25)
"LABOR- SHELL ROLL, CS",25,25,Y25,2,
"LABOR- SHELL ROLL, CS",25,26,Z25,1.5,
"LABOR- SHELL ROLL, CS",25,27,AA25,2,
"LABOR- SHELL ROLL, CS",25,28,AB25,15.5,=SUM(X25:AA25)
"LABOR- SHELL ROLL, CS",26,1,A26,"FROM 15'-1"" TO 15'-6""",
"LABOR- SHELL ROLL, CS",26,2,B26,"FROM 181"" TO 186""",
"LABOR- SHELL ROLL, CS",26,3,C26,2,
"LABOR- SHELL ROLL, CS",26,4,D26,360,
"LABOR- SHELL ROLL, CS",26,6,F26,6,=F25
"LABOR- SHELL ROLL, CS",26,7,G26,1,
"LABOR- SHELL ROLL, CS",26,8,H26,1.5,
"LABOR- SHELL ROLL, CS",26,9,I26,1,
"LABOR- SHELL ROLL, CS",26,10,J26,9.5,=SUM(F26:I26)
"LABOR- SHELL ROLL, CS",26,12,L26,8,=F26+(1*C26)
"LABOR- SHELL ROLL, CS",26,13,M26,1,
"LABOR- SHELL ROLL, CS",26,14,N26,1.5,
"LABOR- SHELL ROLL, CS",26,15,O26,1,
"LABOR- SHELL ROLL, CS",26,16,P26,11.5,=SUM(L26:O26)
"LABOR- SHELL ROLL, CS",26,18,R26,9,=F26+(1.5*C26)
"LABOR- SHELL ROLL, CS",26,19,S26,1.5,
"LABOR- SHELL ROLL, CS",26,20,T26,1.5,
"LABOR- SHELL ROLL, CS",26,21,U26,1.5,
"LABOR- SHELL ROLL, CS",26,22,V26,13.5,=SUM(R26:U26)
"LABOR- SHELL ROLL, CS",26,24,X26,10,=F26+(2*C26)
"LABOR- SHELL ROLL, CS",26,25,Y26,2,
"LABOR- SHELL ROLL, CS",26,26,Z26,1.5,
"LABOR- SHELL ROLL, CS",26,27,AA26,2,
"LABOR- SHELL ROLL, CS",26,28,AB26,15.5,=SUM(X26:AA26)
"LABOR- SHELL ROLL, CS",27,1,A27,"FROM 15'-7"" TO 16'-0""",
"LABOR- SHELL ROLL, CS",27,2,B27,"FROM 187"" TO 192"" ",
"LABOR- SHELL ROLL, CS",27,3,C27,2,
"LABOR- SHELL ROLL, CS",27,4,D27,360,
"LABOR- SHELL ROLL, CS",27,6,F27,8,=F9*2
"LABOR- SHELL ROLL, CS",27,7,G27,1,
"LABOR- SHELL ROLL, CS",27,8,H27,1.5,
"LABOR- SHELL ROLL, CS",27,9,I27,1,
"LABOR- SHELL ROLL, CS",27,10,J27,11.5,=SUM(F27:I27)
"LABOR- SHELL ROLL, CS",27,12,L27,10,=F27+(1*C27)
"LABOR- SHELL ROLL, CS",27,13,M27,1,
"LABOR- SHELL ROLL, CS",27,14,N27,1.5,
"LABOR- SHELL ROLL, CS",27,15,O27,1,
"LABOR- SHELL ROLL, CS",27,16,P27,13.5,=SUM(L27:O27)
"LABOR- SHELL ROLL, CS",27,18,R27,11,=F27+(1.5*C27)
"LABOR- SHELL ROLL, CS",27,19,S27,1.5,
"LABOR- SHELL ROLL, CS",27,20,T27,1.5,
"LABOR- SHELL ROLL, CS",27,21,U27,1.5,
"LABOR- SHELL ROLL, CS",27,22,V27,15.5,=SUM(R27:U27)
"LABOR- SHELL ROLL, CS",27,24,X27,12,=F27+(2*C27)
"LABOR- SHELL ROLL, CS",27,25,Y27,2,
"LABOR- SHELL ROLL, CS",27,26,Z27,1.5,
"LABOR- SHELL ROLL, CS",27,27,AA27,2,
"LABOR- SHELL ROLL, CS",27,28,AB27,17.5,=SUM(X27:AA27)
"LABOR- SHELL ROLL, CS",34,1,A34,TOC,
