sheet,row,col,address,value,formula
"LABOR- SHELL ROLL, SS",25,1,A25,"FROM 14'-7"" TO 15'-0""",
"LABOR- SHELL ROLL, SS",25,2,B25,"FROM 175"" to 180""",
"LABOR- SHELL ROLL, SS",25,3,C25,2,
"LABOR- SHELL ROLL, SS",25,4,D25,"286""",
"LABOR- SHELL ROLL, SS",25,6,F25,1.5,
"LABOR- SHELL ROLL, SS",25,7,G25,1,
"LABOR- SHELL ROLL, SS",25,8,H25,1.5,
"LABOR- SHELL ROLL, SS",25,9,I25,1,
"LABOR- SHELL ROLL, SS",25,10,J25,5,=SUM(F25:I25)
"LABOR- SHELL ROLL, SS",25,12,L25,3.5,=F25+(1*C25)
"LABOR- SHELL ROLL, SS",25,13,M25,1,
"LABOR- SHELL ROLL, SS",25,14,N25,1.5,
"LABOR- SHELL ROLL, SS",25,15,O25,1,
"LABOR- SHELL ROLL, SS",25,16,P25,7,=SUM(L25:O25)
"LABOR- SHELL ROLL, SS",25,18,R25,4.5,=F25+(1.5*C25)
"LABOR- SHELL ROLL, SS",25,19,S25,1.5,
"LABOR- SHELL ROLL, SS",25,20,T25,1.5,
"LABOR- SHELL ROLL, SS",25,21,U25,1.5,
"LABOR- SHELL ROLL, SS",25,22,V25,9,=SUM(R25:U25)
"LABOR- SHELL ROLL, SS",25,24,X25,5.5,=F25+(2*C25)
"LABOR- SHELL ROLL, SS",25,25,Y25,2,
"LABOR- SHELL ROLL, SS",25,26,Z25,1.5,
"LABOR- SHELL ROLL, SS",25,27,AA25,2,
"LABOR- SHELL ROLL, SS",25,28,AB25,11,=SUM(X25:AA25)
"LABOR- SHELL ROLL, SS",26,1,A26,"FROM 15'-1"" TO 15'-6""",
"LABOR- SHELL ROLL, SS",26,2,B26,"FROM 181"" TO 186""",
"LABOR- SHELL ROLL, SS",26,3,C26,2,
"LABOR- SHELL ROLL, SS",26,4,D26,"296""",
"LABOR- SHELL ROLL, SS",26,6,F26,1.5,
"LABOR- SHELL ROLL, SS",26,7,G26,1,
"LABOR- SHELL ROLL, SS",26,8,H26,1.5,
"LABOR- SHELL ROLL, SS",26,9,I26,1,
"LABOR- SHELL ROLL, SS",26,10,J26,5,=SUM(F26:I26)
"LABOR- SHELL ROLL, SS",26,12,L26,3.5,=F26+(1*C26)
"LABOR- SHELL ROLL, SS",26,13,M26,1,
"LABOR- SHELL ROLL, SS",26,14,N26,1.5,
"LABOR- SHELL ROLL, SS",26,15,O26,1,
"LABOR- SHELL ROLL, SS",26,16,P26,7,=SUM(L26:O26)
"LABOR- SHELL ROLL, SS",26,18,R26,4.5,=F26+(1.5*C26)
"LABOR- SHELL ROLL, SS",26,19,S26,1.5,
"LABOR- SHELL ROLL, SS",26,20,T26,1.5,
"LABOR- SHELL ROLL, SS",26,21,U26,1.5,
"LABOR- SHELL ROLL, SS",26,22,V26,9,=SUM(R26:U26)
"LABOR- SHELL ROLL, SS",26,24,X26,5.5,=F26+(2*C26)
"LABOR- SHELL ROLL, SS",26,25,Y26,2,
"LABOR- SHELL ROLL, SS",26,26,Z26,1.5,
"LABOR- SHELL ROLL, SS",26,27,AA26,2,
"LABOR- SHELL ROLL, SS",26,28,AB26,11,=SUM(X26:AA26)
"LABOR- SHELL ROLL, SS",27,1,A27,"FROM 15'-7"" TO 16'-0""",
"LABOR- SHELL ROLL, SS",27,2,B27,"FROM 187"" TO 192"" ",
"LABOR- SHELL ROLL, SS",27,3,C27,2,
"LABOR- SHELL ROLL, SS",27,4,D27,"305""",
"LABOR- SHELL ROLL, SS",27,6,F27,1.5,
"LABOR- SHELL ROLL, SS",27,7,G27,1,
"LABOR- SHELL ROLL, SS",27,8,H27,1.5,
"LABOR- SHELL ROLL, SS",27,9,I27,1,
"LABOR- SHELL ROLL, SS",27,10,J27,5,=SUM(F27:I27)
"LABOR- SHELL ROLL, SS",27,12,L27,3.5,=F27+(1*C27)
"LABOR- SHELL ROLL, SS",27,13,M27,1,
"LABOR- SHELL ROLL, SS",27,14,N27,1.5,
"LABOR- SHELL ROLL, SS",27,15,O27,1,
"LABOR- SHELL ROLL, SS",27,16,P27,7,=SUM(L27:O27)
"LABOR- SHELL ROLL, SS",27,18,R27,4.5,=F27+(1.5*C27)
"LABOR- SHELL ROLL, SS",27,19,S27,1.5,
"LABOR- SHELL ROLL, SS",27,20,T27,1.5,
"LABOR- SHELL ROLL, SS",27,21,U27,1.5,
"LABOR- SHELL ROLL, SS",27,22,V27,9,=SUM(R27:U27)
"LABOR- SHELL ROLL, SS",27,24,X27,5.5,=F27+(2*C27)
"LABOR- SHELL ROLL, SS",27,25,Y27,2,
"LABOR- SHELL ROLL, SS",27,26,Z27,1.5,
"LABOR- SHELL ROLL, SS",27,27,AA27,2,
"LABOR- SHELL ROLL, SS",27,28,AB27,11,=SUM(X27:AA27)
"LABOR- SHELL ROLL, SS",42,1,A42,TOC,
