sheet,row,col,address,value,formula
LABOR- PLATFORM,8,8,H8,0.3,
LABOR- PLATFORM,8,9,I8,1.5,
LABOR- PLATFORM,8,10,J8,3,
LABOR- PLATFORM,8,11,K8,0,"=IF(B8=""Yes"",""7"",""0"")"
LABOR- PLATFORM,9,1,A9,>7' to 8',
LABOR- PLATFORM,9,5,E9,0,=(G9*H9)+(C9*I9)+(D9*J9)+K9
LABOR- PLATFORM,9,7,G9,0,"=IF(B9=""Yes"",""64"",""0"")"
LABOR- PLATFORM,9,8,H9,0.25,
LABOR- PLATFORM,9,9,I9,1.5,
LABOR- PLATFORM,9,10,J9,3,
LABOR- PLATFORM,9,11,K9,0,"=IF(B9=""Yes"",""8"",""0"")"
LABOR- PLATFORM,10,1,A10,>8' to 9',
LABOR- PLATFORM,10,5,E10,0,=(G10*H10)+(C10*I10)+(D10*J10)+K10
LABOR- PLATFORM,10,7,G10,0,"=IF(B10=""Yes"",""81"",""0"")"
LABOR- PLATFORM,10,8,H10,0.24,
LABOR- PLATFORM,10,9,I10,1.5,
LABOR- PLATFORM,10,10,J10,3,
LABOR- PLATFORM,10,11,K10,0,"=IF(B10=""Yes"",""9"",""0"")"
LABOR- PLATFORM,11,1,A11,>9' to 10',
LABOR- PLATFORM,11,5,E11,0,=(G11*H11)+(C11*I11)+(D11*J11)+K11
LABOR- PLATFORM,11,7,G11,0,"=IF(B11=""Yes"",""100"",""0"")"
LABOR- PLATFORM,11,8,H11,0.23,
LABOR- PLATFORM,11,9,I11,1.5,
LABOR- PLATFORM,11,10,J11,3,
LABOR- PLATFORM,11,11,K11,0,"=IF(B11=""Yes"",""10"",""0"")"
LABOR- PLATFORM,12,1,A12,>10' to 11' ,
LABOR- PLATFORM,12,5,E12,0,=(G12*H12)+(C12*I12)+(D12*J12)+K12
LABOR- PLATFORM,12,7,G12,0,"=IF(B12=""Yes"",""121"",""0"")"
LABOR- PLATFORM,12,8,H12,0.21,
LABOR- PLATFORM,12,9,I12,1.5,
LABOR- PLATFORM,12,10,J12,3,
LABOR- PLATFORM,12,11,K12,0,"=IF(B12=""Yes"",""11"",""0"")"
LABOR- PLATFORM,13,1,A13,>11' to 12',
LABOR- PLATFORM,13,5,E13,0,=(G13*H13)+(C13*I13)+(D13*J13)+K13
LABOR- PLATFORM,13,7,G13,0,"=IF(B13=""Yes"",""144"",""0"")"
LABOR- PLATFORM,13,8,H13,0.19,
LABOR- PLATFORM,13,9,I13,1.5,
LABOR- PLATFORM,13,10,J13,3,
LABOR- PLATFORM,13,11,K13,0,"=IF(B13=""Yes"",""12"",""0"")"
LABOR- PLATFORM,14,1,A14,>12' to 13',
LABOR- PLATFORM,14,5,E14,0,=(G14*H14)+(C14*I14)+(D14*J14)+K14
LABOR- PLATFORM,14,7,G14,0,"=IF(B14=""Yes"",""169"",""0"")"
LABOR- PLATFORM,14,8,H14,0.17,
LABOR- PLATFORM,14,9,I14,1.5,
LABOR- PLATFORM,14,10,J14,3,
LABOR- PLATFORM,14,11,K14,0,"=IF(B14=""Yes"",""13"",""0"")"
LABOR- PLATFORM,15,1,A15,>13' to 14',
LABOR- PLATFORM,15,5,E15,0,=(G15*H15)+(C15*I15)+(D15*J15)+K15
LABOR- PLATFORM,15,7,G15,0,"=IF(B15=""Yes"",""196"",""0"")"
LABOR- PLATFORM,15,8,H15,0.15,
LABOR- PLATFORM,15,9,I15,1.5,
LABOR- PLATFORM,15,10,J15,3,
LABOR- PLATFORM,15,11,K15,0,"=IF(B15=""Yes"",""14"",""0"")"
LABOR- PLATFORM,18,3,C18,"Disregard this one for now.
Making a better table",
LABOR- PLATFORM,51,1,A51,TOC,
