sheet,row,col,address,value,formula
LABOR- ASME HEAD_SHELL,27,13,M27,5,
LABOR- ASME HEAD_SHELL,27,14,N27,7,
LABOR- ASME HEAD_SHELL,27,15,O27,5,
LABOR- ASME HEAD_SHELL,27,16,P27,17,=SUM(M27:O27)
LABOR- ASME HEAD_SHELL,27,18,R27,5,
LABOR- ASME HEAD_SHELL,27,19,S27,10,=N27-I27+N27
LABOR- ASME HEAD_SHELL,27,20,T27,5,
LABOR- ASME HEAD_SHELL,27,21,U27,20,=SUM(R27:T27)
LABOR- ASME HEAD_SHELL,27,23,W27,5,
LABOR- ASME HEAD_SHELL,27,24,X27,13,=S27-N27+S27
LABOR- ASME HEAD_SHELL,27,25,Y27,5,
LABOR- ASME HEAD_SHELL,27,26,Z27,23,=SUM(W27:Y27)
LABOR- ASME HEAD_SHELL,28,1,A28,"FROM 15'-7"" TO 16'-0""",
LABOR- ASME HEAD_SHELL,28,2,B28,"FROM 187"" TO 192"" ",
LABOR- ASME HEAD_SHELL,28,4,D28,5,
LABOR- ASME HEAD_SHELL,28,5,E28,4,
LABOR- ASME HEAD_SHELL,28,6,F28,5,
LABOR- ASME HEAD_SHELL,28,7,G28,14,=SUM(D28:F28)
LABOR- ASME HEAD_SHELL,28,9,I28,4,
LABOR- ASME HEAD_SHELL,28,10,J28,5,
LABOR- ASME HEAD_SHELL,28,11,K28,9,=SUM(I28:J28)
LABOR- ASME HEAD_SHELL,28,13,M28,5,
LABOR- ASME HEAD_SHELL,28,14,N28,7,
LABOR- ASME HEAD_SHELL,28,15,O28,5,
LABOR- ASME HEAD_SHELL,28,16,P28,17,=SUM(M28:O28)
LABOR- ASME HEAD_SHELL,28,18,R28,5,
LABOR- ASME HEAD_SHELL,28,19,S28,10,=N28-I28+N28
LABOR- ASME HEAD_SHELL,28,20,T28,5,
LABOR- ASME HEAD_SHELL,28,21,U28,20,=SUM(R28:T28)
LABOR- ASME HEAD_SHELL,28,23,W28,5,
LABOR- ASME HEAD_SHELL,28,24,X28,13,=S28-N28+S28
LABOR- ASME HEAD_SHELL,28,25,Y28,5,
LABOR- ASME HEAD_SHELL,28,26,Z28,23,=SUM(W28:Y28)
LABOR- ASME HEAD_SHELL,40,1,A40,TOC,
